,Source,Type,File,Vatiables,Inter_name,Description
388,ADNI,COG,MMSE,MMO,MMO,NA
389,ADNI,COG,MMSE,MMOLTR,MMOLTR,NA
390,ADNI,COG,MMSE,MMW,MMW,NA
391,ADNI,COG,MMSE,MMWLTR,MMWLTR,NA
392,ADNI,COG,MMSE,MMBALLDL,MMBALLDL,NA
393,ADNI,COG,MMSE,MMFLAGDL,MMFLAGDL,NA
394,ADNI,COG,MMSE,MMTREEDL,MMTREEDL,NA
395,ADNI,COG,MMSE,MMWATCH,MMWATCH,NA
396,ADNI,COG,MMSE,MMPENCIL,MMPENCIL,NA
397,ADNI,COG,MMSE,MMREPEAT,MMREPEAT,NA
398,ADNI,COG,MMSE,MMHAND,MMHAND,NA
399,ADNI,COG,MMSE,MMFOLD,MMFOLD,NA
400,ADNI,COG,MMSE,MMONFLR,MMONFLR,NA
401,ADNI,COG,MMSE,MMREAD,MMREAD,NA
402,ADNI,COG,MMSE,MMWRITE,MMWRITE,NA
403,ADNI,COG,MMSE,MMDRAW,MMDRAW,NA
404,ADNI,COG,MMSE,MMSCORE,MMSCORE,NA
405,ADNI,COG,MMSE,DONE,DONE,NA
406,ADNI,COG,MMSE,MMLTR1,MMLTR1,NA
407,ADNI,COG,MMSE,MMLTR2,MMLTR2,NA
408,ADNI,COG,MMSE,MMLTR3,MMLTR3,NA
409,ADNI,COG,MMSE,MMLTR4,MMLTR4,NA
410,ADNI,COG,MMSE,MMLTR5,MMLTR5,NA
411,ADNI,COG,MMSE,MMLTR6,MMLTR6,NA
412,ADNI,COG,MMSE,MMLTR7,MMLTR7,NA
413,ADNI,COG,MMSE,WORD1,WORD1,NA
414,ADNI,COG,MMSE,WORD1DL,WORD1DL,NA
415,ADNI,COG,MMSE,WORD2,WORD2,NA
416,ADNI,COG,MMSE,WORD2DL,WORD2DL,NA
417,ADNI,COG,MMSE,WORD3,WORD3,NA
418,ADNI,COG,MMSE,WORD3DL,WORD3DL,NA
419,ADNI,COG,MMSE,WORDLIST,WORDLIST,NA
420,ADNI,COG,MMSE,WORLDSCORE,WORLDSCORE,NA
421,ADNI,COG,MMSE,update_stamp,NA,NA
422,ADNI,COG,NEUROBAT,Phase,NA,NA
423,ADNI,COG,NEUROBAT,ID,NA,NA
424,ADNI,COG,NEUROBAT,RID,RID,NA
425,ADNI,COG,NEUROBAT,SITEID,NA,NA
426,ADNI,COG,NEUROBAT,VISCODE,NA,NA
427,ADNI,COG,NEUROBAT,VISCODE2,VISCODE,NA
428,ADNI,COG,NEUROBAT,USERDATE,NA,NA
429,ADNI,COG,NEUROBAT,USERDATE2,NA,NA
430,ADNI,COG,NEUROBAT,EXAMDATE,EXAMDATE,NA
431,ADNI,COG,NEUROBAT,CLOCKCIRC,CLOCKCIRC,NA
432,ADNI,COG,NEUROBAT,CLOCKSYM,CLOCKSYM,NA
433,ADNI,COG,NEUROBAT,CLOCKNUM,CLOCKNUM,NA
434,ADNI,COG,NEUROBAT,CLOCKHAND,CLOCKHAND,NA
435,ADNI,COG,NEUROBAT,CLOCKTIME,CLOCKTIME,NA
436,ADNI,COG,NEUROBAT,CLOCKSCOR,CLOCKSCOR,NA
437,ADNI,COG,NEUROBAT,COPYCIRC,COPYCIRC,NA
438,ADNI,COG,NEUROBAT,COPYSYM,COPYSYM,NA
439,ADNI,COG,NEUROBAT,COPYNUM,COPYNUM,NA
440,ADNI,COG,NEUROBAT,COPYHAND,COPYHAND,NA
441,ADNI,COG,NEUROBAT,COPYTIME,COPYTIME,NA
442,ADNI,COG,NEUROBAT,COPYSCOR,COPYSCOR,NA
443,ADNI,COG,NEUROBAT,LMSTORY,LMSTORY,NA
444,ADNI,COG,NEUROBAT,LIMMTOTAL,LIMMTOTAL,NA
445,ADNI,COG,NEUROBAT,LIMMEND,LIMMEND,NA
446,ADNI,COG,NEUROBAT,AVTOT1,AVTOT1,NA
447,ADNI,COG,NEUROBAT,AVERR1,AVERR1,NA
448,ADNI,COG,NEUROBAT,AVTOT2,AVTOT2,NA
449,ADNI,COG,NEUROBAT,AVERR2,AVERR2,NA
450,ADNI,COG,NEUROBAT,AVTOT3,AVTOT3,NA
451,ADNI,COG,NEUROBAT,AVERR3,AVERR3,NA
452,ADNI,COG,NEUROBAT,AVTOT4,AVTOT4,NA
453,ADNI,COG,NEUROBAT,AVERR4,AVERR4,NA
454,ADNI,COG,NEUROBAT,AVTOT5,AVTOT5,NA
455,ADNI,COG,NEUROBAT,AVERR5,AVERR5,NA
456,ADNI,COG,NEUROBAT,AVTOT6,AVTOT6,NA
457,ADNI,COG,NEUROBAT,AVERR6,AVERR6,NA
458,ADNI,COG,NEUROBAT,AVTOTB,AVTOTB,NA
459,ADNI,COG,NEUROBAT,AVERRB,AVERRB,NA
460,ADNI,COG,NEUROBAT,AVENDED,AVENDED,NA
461,ADNI,COG,NEUROBAT,DSPANFOR,DSPANFOR,NA
462,ADNI,COG,NEUROBAT,DSPANFLTH,DSPANFLTH,NA
463,ADNI,COG,NEUROBAT,DSPANBAC,DSPANBAC,NA
464,ADNI,COG,NEUROBAT,DSPANBLTH,DSPANBLTH,NA
465,ADNI,COG,NEUROBAT,CATANIMSC,CATANIMSC,NA
466,ADNI,COG,NEUROBAT,CATANPERS,CATANPERS,NA
467,ADNI,COG,NEUROBAT,CATANINTR,CATANINTR,NA
468,ADNI,COG,NEUROBAT,CATVEGESC,CATVEGESC,NA
469,ADNI,COG,NEUROBAT,CATVGPERS,CATVGPERS,NA
470,ADNI,COG,NEUROBAT,CATVGINTR,CATVGINTR,NA
471,ADNI,COG,NEUROBAT,TRAASCOR,TRAASCOR,NA
472,ADNI,COG,NEUROBAT,TRAAERRCOM,TRAAERRCOM,NA
473,ADNI,COG,NEUROBAT,TRAAERROM,TRAAERROM,NA
474,ADNI,COG,NEUROBAT,TRABSCOR,TRABSCOR,NA
475,ADNI,COG,NEUROBAT,TRABERRCOM,TRABERRCOM,NA
476,ADNI,COG,NEUROBAT,TRABERROM,TRABERROM,NA
477,ADNI,COG,NEUROBAT,DIGITSCOR,DIGITSCOR,NA
478,ADNI,COG,NEUROBAT,LDELBEGIN,LDELBEGIN,NA
479,ADNI,COG,NEUROBAT,LDELTOTAL,LDELTOTAL,NA
480,ADNI,COG,NEUROBAT,LDELCUE,LDELCUE,NA
481,ADNI,COG,NEUROBAT,BNTND,BNTND,NA
482,ADNI,COG,NEUROBAT,BNTSPONT,BNTSPONT,NA
483,ADNI,COG,NEUROBAT,BNTSTIM,BNTSTIM,NA
484,ADNI,COG,NEUROBAT,BNTCSTIM,BNTCSTIM,NA
485,ADNI,COG,NEUROBAT,BNTPHON,BNTPHON,NA
486,ADNI,COG,NEUROBAT,BNTCPHON,BNTCPHON,NA
487,ADNI,COG,NEUROBAT,BNTTOTAL,BNTTOTAL,NA
488,ADNI,COG,NEUROBAT,AVDELBEGAN,AVDELBEGAN,NA
489,ADNI,COG,NEUROBAT,AVDEL30MIN,AVDEL30MIN,NA
490,ADNI,COG,NEUROBAT,AVDELERR1,AVDELERR1,NA
491,ADNI,COG,NEUROBAT,AVDELTOT,AVDELTOT,NA
492,ADNI,COG,NEUROBAT,AVDELERR2,AVDELERR2,NA
493,ADNI,COG,NEUROBAT,ANARTND,ANARTND,NA
494,ADNI,COG,NEUROBAT,ANARTERR,ANARTERR,NA
495,ADNI,COG,NEUROBAT,MINTSEMCUE,MINTSEMCUE,NA
496,ADNI,COG,NEUROBAT,MINTTOTAL,MINTTOTAL,NA
497,ADNI,COG,NEUROBAT,MINTUNCUED,MINTUNCUED,NA
498,ADNI,COG,NEUROBAT,RAVLT_forgetting,RAVLT_forgetting,NA
499,ADNI,COG,NEUROBAT,RAVLT_immediate,RAVLT_immediate,NA
500,ADNI,COG,NEUROBAT,RAVLT_learning,RAVLT_learning,NA
501,ADNI,COG,NEUROBAT,RAVLT_perc_forgetting,RAVLT_perc_forgetting,NA
502,ADNI,COG,NEUROBAT,update_stamp,NA,NA
503,ADNI,COG,UWNPSYCHSUM_03_09_21,RID,RID,NA
504,ADNI,COG,UWNPSYCHSUM_03_09_21,VISCODE,NA,NA
505,ADNI,COG,UWNPSYCHSUM_03_09_21,VISCODE2,VISCODE,NA
506,ADNI,COG,UWNPSYCHSUM_03_09_21,USERDATE,NA,NA
507,ADNI,COG,UWNPSYCHSUM_03_09_21,examdate,examdate,NA
508,ADNI,COG,UWNPSYCHSUM_03_09_21,PHASE,NA,NA
509,ADNI,COG,UWNPSYCHSUM_03_09_21,ADNI_MEM,ADNI_MEM,NA
510,ADNI,COG,UWNPSYCHSUM_03_09_21,ADNI_EF,ADNI_EF,NA
511,ADNI,CSF,UPENNBIOMK9_04_19_17,RID,RID,NA
512,ADNI,CSF,UPENNBIOMK9_04_19_17,VISCODE,VISCODE,NA
513,ADNI,CSF,UPENNBIOMK9_04_19_17,VISCODE2,NA,NA
514,ADNI,CSF,UPENNBIOMK9_04_19_17,EXAMDATE,EXAMDATE,NA
515,ADNI,CSF,UPENNBIOMK9_04_19_17,PHASE,NA,NA
516,ADNI,CSF,UPENNBIOMK9_04_19_17,BATCH,NA,NA
517,ADNI,CSF,UPENNBIOMK9_04_19_17,KIT,NA,NA
518,ADNI,CSF,UPENNBIOMK9_04_19_17,STDS,NA,NA
519,ADNI,CSF,UPENNBIOMK9_04_19_17,RUNDATE,NA,NA
520,ADNI,CSF,UPENNBIOMK9_04_19_17,ABETA,ABETA42,NA
521,ADNI,CSF,UPENNBIOMK9_04_19_17,TAU,TAU,NA
522,ADNI,CSF,UPENNBIOMK9_04_19_17,PTAU,PTAU,NA
523,ADNI,CSF,UPENNBIOMK9_04_19_17,COMMENT,NA,NA
524,ADNI,CSF,UPENNBIOMK9_04_19_17,update_stamp,NA,NA
525,ADNI,CSF,UPENNBIOMK10_07_29_19,RID,RID,NA
526,ADNI,CSF,UPENNBIOMK10_07_29_19,VISCODE,VISCODE,NA
527,ADNI,CSF,UPENNBIOMK10_07_29_19,VISCODE2,NA,NA
528,ADNI,CSF,UPENNBIOMK10_07_29_19,DRAWDATE,EXAMDATE,NA
529,ADNI,CSF,UPENNBIOMK10_07_29_19,RUNDATE,NA,NA
530,ADNI,CSF,UPENNBIOMK10_07_29_19,ABETA40,ABETA40,NA
531,ADNI,CSF,UPENNBIOMK10_07_29_19,ABETA42,ABETA42,NA
532,ADNI,CSF,UPENNBIOMK10_07_29_19,PTAU,PTAU,NA
533,ADNI,CSF,UPENNBIOMK10_07_29_19,TAU,TAU,NA
534,ADNI,CSF,UPENNBIOMK10_07_29_19,NOTE,NA,NA
535,ADNI,CSF,UPENNBIOMK10_07_29_19,update_stamp,NA,NA
536,ADNI,CSF,UPENNBIOMK12_01_04_21,RID,RID,NA
537,ADNI,CSF,UPENNBIOMK12_01_04_21,VISCODE,VISCODE,NA
538,ADNI,CSF,UPENNBIOMK12_01_04_21,VISCODE2,NA,NA
539,ADNI,CSF,UPENNBIOMK12_01_04_21,EXAMDATE,EXAMDATE,NA
540,ADNI,CSF,UPENNBIOMK12_01_04_21,PROT,NA,NA
541,ADNI,CSF,UPENNBIOMK12_01_04_21,RUNDATE,NA,NA
542,ADNI,CSF,UPENNBIOMK12_01_04_21,AB40,ABETA40,NA
543,ADNI,CSF,UPENNBIOMK12_01_04_21,ABETA,ABETA42,NA
544,ADNI,CSF,UPENNBIOMK12_01_04_21,PTAU,PTAU,NA
545,ADNI,CSF,UPENNBIOMK12_01_04_21,TAU,TAU,NA
546,ADNI,CSF,UPENNBIOMK12_01_04_21,AB4240,NA,NA
547,ADNI,CSF,UPENNBIOMK12_01_04_21,NOTE,NA,NA
548,ADNI,DEMO,PTDEMOG,Phase,NA,NA
549,ADNI,DEMO,PTDEMOG,ID,NA,NA
550,ADNI,DEMO,PTDEMOG,RID,RID,NA
551,ADNI,DEMO,PTDEMOG,SITEID,NA,NA
552,ADNI,DEMO,PTDEMOG,VISCODE,VISCODE,NA
553,ADNI,DEMO,PTDEMOG,VISCODE2,NA,NA
554,ADNI,DEMO,PTDEMOG,USERDATE,NA,NA
555,ADNI,DEMO,PTDEMOG,USERDATE2,NA,NA
556,ADNI,DEMO,PTDEMOG,PTSOURCE,PTSOURCE,NA
557,ADNI,DEMO,PTDEMOG,PTGENDER,PTGENDER,NA
558,ADNI,DEMO,PTDEMOG,PTDOBMM,PTDOBMM,NA
559,ADNI,DEMO,PTDEMOG,PTDOBYY,PTDOBYY,NA
560,ADNI,DEMO,PTDEMOG,PTHAND,PTHAND,NA
561,ADNI,DEMO,PTDEMOG,PTMARRY,PTMARRY,NA
562,ADNI,DEMO,PTDEMOG,PTEDUCAT,PTEDUCAT,NA
563,ADNI,DEMO,PTDEMOG,PTWORKHS,PTWORKHS,NA
564,ADNI,DEMO,PTDEMOG,PTWORK,PTWORK,NA
565,ADNI,DEMO,PTDEMOG,PTWRECNT,PTWRECNT,NA
566,ADNI,DEMO,PTDEMOG,PTNOTRT,PTNOTRT,NA
567,ADNI,DEMO,PTDEMOG,PTRTYR,PTRTYR,NA
568,ADNI,DEMO,PTDEMOG,PTHOME,PTHOME,NA
569,ADNI,DEMO,PTDEMOG,PTOTHOME,PTOTHOME,NA
570,ADNI,DEMO,PTDEMOG,PTTLANG,PTTLANG,NA
571,ADNI,DEMO,PTDEMOG,PTPLANG,PTPLANG,NA
572,ADNI,DEMO,PTDEMOG,PTPSPEC,PTPSPEC,NA
573,ADNI,DEMO,PTDEMOG,PTCOGBEG,PTCOGBEG,NA
574,ADNI,DEMO,PTDEMOG,PTMCIBEG,PTMCIBEG,NA
575,ADNI,DEMO,PTDEMOG,PTADBEG,PTADBEG,NA
576,ADNI,DEMO,PTDEMOG,PTADDX,PTADDX,NA
577,ADNI,DEMO,PTDEMOG,PTETHCAT,PTETHCAT,NA
578,ADNI,DEMO,PTDEMOG,PTRACCAT,PTRACCAT,NA
579,ADNI,DEMO,PTDEMOG,update_stamp,NA,NA
580,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,Phase,NA,NA
581,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,ID,NA,NA
582,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,RID,RID,NA
583,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,PTID,NA,NA
584,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,SITEID,NA,NA
585,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,VISCODE,VISCODE,NA
586,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,VISCODE2,NA,NA
587,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,USERDATE,NA,NA
588,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,USERDATE2,NA,NA
589,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,EXAMDATE,EXAMDATE,NA
590,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXCHANGE,DXCHANGE,NA
591,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXCURREN,DXCURREN,NA
592,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXCONV,DXCONV,NA
593,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXCONTYP,DXCONTYP,NA
594,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXREV,DXREV,NA
595,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXNORM,DXNORM,NA
596,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXNODEP,DXNODEP,NA
597,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMCI,DXMCI,NA
598,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMDES,DXMDES,NA
599,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMPTR1,DXMPTR1,NA
600,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMPTR2,DXMPTR2,NA
601,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMPTR3,DXMPTR3,NA
602,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMPTR4,DXMPTR4,NA
603,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMPTR5,DXMPTR5,NA
604,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMPTR6,DXMPTR6,NA
605,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMDUE,DXMDUE,NA
606,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMOTHET,DXMOTHET,NA
607,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXMOTHSP,DXMOTHSP,NA
608,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXDSEV,DXDSEV,NA
609,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXDDUE,DXDDUE,NA
610,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAD,DXAD,NA
611,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXADES,DXADES,NA
612,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAPP,DXAPP,NA
613,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAPROB,DXAPROB,NA
614,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAMETASP,DXAMETASP,NA
615,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAOTHRSP,DXAOTHRSP,NA
616,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAPOSS,DXAPOSS,NA
617,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAATYSP,DXAATYSP,NA
618,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAMETSP,DXAMETSP,NA
619,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXAOTHSP,DXAOTHSP,NA
620,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXPARK,DXPARK,NA
621,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXPARKSP,DXPARKSP,NA
622,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXPDES,DXPDES,NA
623,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXPCOG,DXPCOG,NA
624,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXPATYP,DXPATYP,NA
625,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXPOTHSP,DXPOTHSP,NA
626,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXDEP,DXDEP,NA
627,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXDEPSP,DXDEPSP,NA
628,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXOTHDEM,DXOTHDEM,NA
629,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXODES,DXODES,NA
630,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXOOTHSP,DXOOTHSP,NA
631,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DXCONFID,DXCONFID,NA
632,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,DIAGNOSIS,DIAGNOSIS,NA
633,ADNI,DIAG,DXSUM_PDXCONV_ADNIALL,update_stamp,NA,NA
634,ADNI,Imaging,FOXLABBSI_03_27_20,RID,RID,NA
635,ADNI,Imaging,FOXLABBSI_03_27_20,VISCODE,NA,NA
636,ADNI,Imaging,FOXLABBSI_03_27_20,VISCODE2,VISCODE,NA
637,ADNI,Imaging,FOXLABBSI_03_27_20,ORIGPROT,NA,NA
638,ADNI,Imaging,FOXLABBSI_03_27_20,COLPROT,NA,NA
639,ADNI,Imaging,FOXLABBSI_03_27_20,RUNDATE,NA,NA
640,ADNI,Imaging,FOXLABBSI_03_27_20,STATUS,NA,NA
641,ADNI,Imaging,FOXLABBSI_03_27_20,VERSION,NA,NA
642,ADNI,Imaging,FOXLABBSI_03_27_20,EXAMDATE,EXAMDATE,NA
643,ADNI,Imaging,FOXLABBSI_03_27_20,LONIUID,NA,NA
644,ADNI,Imaging,FOXLABBSI_03_27_20,LONIUID_BASE,NA,NA
645,ADNI,Imaging,FOXLABBSI_03_27_20,BRAINVOL,BRAINVOL,NA
646,ADNI,Imaging,FOXLABBSI_03_27_20,VENTVOL,VENTVOL,NA
647,ADNI,Imaging,FOXLABBSI_03_27_20,HIPPOVOL_R,HIPPOVOL_R,NA
648,ADNI,Imaging,FOXLABBSI_03_27_20,HIPPOVOL_L,HIPPOVOL_L,NA
649,ADNI,Imaging,FOXLABBSI_03_27_20,DBCBBSI,DBCBBSI,NA
650,ADNI,Imaging,FOXLABBSI_03_27_20,KMNDBCBBSI,KMNDBCBBSI,NA
651,ADNI,Imaging,FOXLABBSI_03_27_20,VBSI,VBSI,NA
652,ADNI,Imaging,FOXLABBSI_03_27_20,HBSI_R,HBSI_R,NA
653,ADNI,Imaging,FOXLABBSI_03_27_20,HBSI_L,HBSI_L,NA
654,ADNI,Imaging,FOXLABBSI_03_27_20,REGRATING,REGRATING,NA
655,ADNI,Imaging,FOXLABBSI_03_27_20,VENTACCEPT,VENTACCEPT,NA
656,ADNI,Imaging,FOXLABBSI_03_27_20,HPACCEPT_R,HPACCEPT_R,NA
657,ADNI,Imaging,FOXLABBSI_03_27_20,HPACCEPT_L,HPACCEPT_L,NA
658,ADNI,Imaging,FOXLABBSI_03_27_20,MRSEQUENCE,MRSEQUENCE,NA
659,ADNI,Imaging,FOXLABBSI_03_27_20,MRFIELD,MRFIELD,NA
660,ADNI,Imaging,FOXLABBSI_03_27_20,PROTOCOL,PROTOCOL,NA
661,ADNI,Imaging,FOXLABBSI_03_27_20,QC_PASS,QC_PASS,NA
662,ADNI,Imaging,FOXLABBSI_03_27_20,update_stamp,NA,NA
663,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,RID,RID,NA
664,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,VISCODE,NA,NA
665,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,VISCODE2,VISCODE,NA
666,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,SCANDATE,EXAMDATE,NA
667,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,VERSION,NA,NA
668,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,RUNDATE,NA,NA
669,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,IMAGEUID,IMAGEUID,NA
670,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,STATUS,NA,NA
671,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,ADMNRV,ADMNRV,NA
672,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,PDMNRV,PDMNRV,NA
673,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,DMNRVR,DMNRVR,NA
674,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,MAGSTRENG,MAGSTRENG,NA
675,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,SERDESC,SERDESC,NA
676,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,PITCH,PITCH,NA
677,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,ROLL,ROLL,NA
678,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,YAW,YAW,NA
679,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,MMX,MMX,NA
680,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,MMY,MMY,NA
681,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,MMZ,MMZ,NA
682,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,SLICEORD,SLICEORD,NA
683,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,COVVERMIS,COVVERMIS,NA
684,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,COVCEREBEL,COVCEREBEL,NA
685,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,COVOCCIP,COVOCCIP,NA
686,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,COVSUPER,COVSUPER,NA
687,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,COVTEMPOR,COVTEMPOR,NA
688,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,COVOTHER,COVOTHER,NA
689,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,MEANTSNR,MEANTSNR,NA
690,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,MEDTSNR,MEDTSNR,NA
691,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,SDTSNR,SDTSNR,NA
692,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,PENCIL,PENCIL,NA
693,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,VENETIAN,VENETIAN,NA
694,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,PHASEDIR,PHASEDIR,NA
695,ADNI,Imaging,MAYOADIRL_MRI_FMRI_11_07_17,update_stamp,NA,NA
696,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,COLPROT,NA,NA
697,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,RID,RID,NA
698,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,VISCODE,NA,NA
699,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,VISCODE2,VISCODE,NA
700,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,SCANDATE,NA,NA
701,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,SERIESDATE,SERIESDATE,NA
702,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,SERIESTIME,SERIESTIME,NA
703,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,MANUFACTURER,MANUFACTURER,NA
704,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,MANUFACTURERSMODELNAME,MANUFACTURERSMODELNAME,NA
705,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,REPETITIONTIME,REPETITIONTIME,NA
706,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,ECHOTIME,ECHOTIME,NA
707,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,SOFTWAREVERSIONS,SOFTWAREVERSIONS,NA
708,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,SERIESNUMBER,SERIESNUMBER,NA
709,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,PATIENTSAGE,PATIENTSAGE,NA
710,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,WADDMN_TO_WAVDMN,WADDMN_TO_WAVDMN,NA
711,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,WADDMN_TO_WPDMN,WADDMN_TO_WPDMN,NA
712,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,WADDMN_TO_WVDMN,WADDMN_TO_WVDMN,NA
713,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,WAVDMN_TO_WADDMN,WAVDMN_TO_WADDMN,NA
714,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,WAVDMN_TO_WPDMN,WAVDMN_TO_WPDMN,NA
715,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,WAVDMN_TO_WVDMN,WAVDMN_TO_WVDMN,NA
716,ADNI,Imaging,MAYOADIRL_MRI_FMRI_NFQ_01_29_21,WPDMN_TO_WADDMN,WPDMN_TO_WADDMN,NA
